OTUID,taxonomy,Phylum,Class,Order,Family,Genus,Species,confidence,OTU_ID,CCR1,CCR2,CCR3,CCR4,CCR5,CCR6,CCSH1,CCSH2,CCSH3,CCSH4,CCSH5,CCSH6,CNR1,CNR2,CNR3,CNR4,CNR5,CNR6,CNSH1,CNSH2,CNSH3,CNSH4,CNSH5,CNSH6,CWNR1,CWNR2,CWNR3,CWNR4,CWNR5,CWNR6,CWNSH1,CWNSH2,CWNSH3,CWNSH4,CWNSH5,CWNSH6,CWR1,CWR2,CWR3,CWR4,CWR5,CWR6,CWSH1,CWSH2,CWSH3,CWSH4,CWSH5,CWSH6,DCR1,DCR2,DCR3,DCR4,DCR5,DCR6,DCSH1,DCSH2,DCSH3,DCSH4,DCSH5,DCSH6,DNR1,DNR2,DNR3,DNR4,DNR5,DNR6,DNSH1,DNSH2,DNSH3,DNSH4,DNSH5,DNSH6,DWNR1,DWNR2,DWNR3,DWNR4,DWNR5,DWNR6,DWNSH1,DWNSH2,DWNSH3,DWNSH4,DWNSH5,DWNSH6,DWR1,DWR2,DWR3,DWR4,DWR5,DWR6,DWSH1,DWSH2,DWSH3,DWSH4,DWSH5,DWSH6,HCR1,HCR2,HCR3,HCR4,HCR5,HCR6,HCSH1,HCSH2,HCSH3,HCSH4,HCSH5,HCSH6,HNR1,HNR2,HNR3,HNR4,HNR5,HNR6,HNSH1,HNSH2,HNSH3,HNSH4,HNSH5,HNSH6,HWNR1,HWNR2,HWNR3,HWNR4,HWNR5,HWNR6,HWNSH1,HWNSH2,HWNSH3,HWNSH4,HWNSH5,HWNSH6,HWR1,HWR2,HWR3,HWR4,HWR5,HWR6,HWSH1,HWSH2,HWSH3,HWSH4,HWSH5,HWSH6
4002a8714116e153280d88ebc7fe5be6,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.99955513,4002a8714116e153280d88ebc7fe5be6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4093e79030afd44641e38f5c78f090f1,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Xylariales,k__Fungi,k__Fungi,k__Fungi,0.990361979,4093e79030afd44641e38f5c78f090f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409dc24b41f7b97d9ac68113185c2066,k__Fungi,p__Basidiomycota,c__Tremellomycetes,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999500808,409dc24b41f7b97d9ac68113185c2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40a63cc9bc90d06b8598d1ad93912e9a,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999542748,40a63cc9bc90d06b8598d1ad93912e9a,0,13,15,0,18,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40e6302460a65c3ee27359f0ad6095e7,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Cystofilobasidiales,f__Cystofilobasidiaceae,g__Cystofilobasidium,s__Cystofilobasidium_capitatum,0.999977467,40e6302460a65c3ee27359f0ad6095e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41bfcbaf52be01637b777e38a9a315e6,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,f__Exidiaceae,g__Basidiodendron,s__Basidiodendron_caesiocinereum,0.99966394,41bfcbaf52be01637b777e38a9a315e6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,45,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,9,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
41e3283bfb5d940f36c141be9b768a48,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Flagelloscypha,s__Flagelloscypha_minutissima,0.999999997,41e3283bfb5d940f36c141be9b768a48,0,0,0,0,65,2193,0,0,0,4,0,0,7,0,0,0,0,16,0,2,0,0,0,0,23,182,20,95,0,7,0,0,0,0,0,0,3,19,0,174,94,0,0,0,0,0,0,0,0,359,3,0,0,0,28,12,19,416,61,0,6,0,0,0,30,0,0,0,0,0,0,0,14,0,0,45,0,0,0,0,0,0,0,0,0,0,0,456,0,706,0,1001,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,10,675,63,0,0,1461,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
425486434ba24de4afdcf938814dcbeb,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Thelephorales,f__Thelephoraceae,g__Tomentellopsis,s__Tomentellopsis_submollis,0.789257987,425486434ba24de4afdcf938814dcbeb,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42c65cf9e21622f92e8b21658a65152f,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999609566,42c65cf9e21622f92e8b21658a65152f,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,79,435,82,21,0,0,110,0,115,0,0,850,1011,193,0,234,21,0,0,0,0,0,0,803,0,0,94,141,0,0,0,0,0,0,0,30,87,52,1499,0,59,0,16,0,0,0,0,1097,664,998,1621,0,3086,0,0,0,6,0,0,94,0,143,0,0,85,0,0,0,0,0,0,0,124,0,0,0,33,0,0,0,0,0,0,3336,31,3897,1161,1598,768,0,0,0,0,0,0
42e5f15533eac1aadcb15e92298fe9b5,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999323612,42e5f15533eac1aadcb15e92298fe9b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372312f746a6c982fd4dede4dfbf2b8,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999581704,4372312f746a6c982fd4dede4dfbf2b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441d04da0bed0e4f78bfed9617b3ac7b,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999588637,441d04da0bed0e4f78bfed9617b3ac7b,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,171,66,0,0,0,40,0,24,0,0,133,138,59,0,92,0,0,0,0,0,0,0,303,0,0,22,60,0,0,0,0,0,0,0,0,25,0,0,0,13,0,24,0,0,0,0,463,255,565,282,0,988,0,0,0,0,0,0,37,0,0,0,0,30,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1338,0,909,473,309,146,0,0,0,0,0,0
445641516186c9b8f2ba47aa2d9d3d25,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Ophiocordycipitaceae,g__Tolypocladium,k__Fungi,0.999959227,445641516186c9b8f2ba47aa2d9d3d25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449624c5997aa71d6e6147ec91067c72,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999320549,449624c5997aa71d6e6147ec91067c72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44cdc91c84b1ce9610d0cddbbc46f51d,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999677556,44cdc91c84b1ce9610d0cddbbc46f51d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451c5066bf717106d81697c82caef71f,k__Fungi,p__Basidiomycota,c__Agaricomycetes,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.803502826,451c5066bf717106d81697c82caef71f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45e5e8df670a1db566b63c3eac9c450e,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999465074,45e5e8df670a1db566b63c3eac9c450e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621406556f3ce49588b711d0423138a,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Inocybaceae,g__Inocybe,k__Fungi,0.973902386,4621406556f3ce49588b711d0423138a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4682d225817257957739351938b8b58b,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999363935,4682d225817257957739351938b8b58b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
46881a7146b90268d783b77e978555ae,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,k__Fungi,0.952180538,46881a7146b90268d783b77e978555ae,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,4,7,0,0,0,0,0,0
469a32222534388fa084aef1581eb2bb,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Cantharellales_fam_Incertae_sedis,g__Sistotrema,k__Fungi,0.99999604,469a32222534388fa084aef1581eb2bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469a45d4df7bb91f8a5d70ed14eb54b4,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_chlamydospora,0.999813101,469a45d4df7bb91f8a5d70ed14eb54b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475bb396c5e5c43ca2b94143ae0f3c05,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Mycena,k__Fungi,0.799394441,475bb396c5e5c43ca2b94143ae0f3c05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782eded193d3c5021fd6ded32d07d52,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Pluteaceae,g__Pluteus,s__Pluteus_elaphinus,0.986934629,4782eded193d3c5021fd6ded32d07d52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47ffc94abc86249bd5e7a923c5ba8ee1,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999454059,47ffc94abc86249bd5e7a923c5ba8ee1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806a02f8b5f11170560fa7fbf18dcbe,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.999379212,4806a02f8b5f11170560fa7fbf18dcbe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4847b94e5a028aff39dc78fdda0e73ba,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.99943147,4847b94e5a028aff39dc78fdda0e73ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4870949fb3a0c605e6f949320180c38c,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora,k__Fungi,0.999969445,4870949fb3a0c605e6f949320180c38c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48ba94204ac5c85f80f24573c5cc1f03,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Tremellodendropsidales,k__Fungi,k__Fungi,k__Fungi,0.964835421,48ba94204ac5c85f80f24573c5cc1f03,0,0,0,0,0,0,0,73,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4976091cc55eee495fd39fc6ab75f7a4,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,k__Fungi,k__Fungi,k__Fungi,0.999661699,4976091cc55eee495fd39fc6ab75f7a4,0,0,0,0,0,27,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
4980edb35131a3d6c886fc99663d04a1,k__Fungi,p__Basidiomycota,c__Cystobasidiomycetes,o__Erythrobasidiales,f__Erythrobasidiales_fam_Incertae_sedis,g__Sakaguchia,s__Sakaguchia_lamellibrachiae,0.883372747,4980edb35131a3d6c886fc99663d04a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
4a1145e49df01c352e0d842dc2e7ef3a,k__Fungi,p__Ascomycota,k__Fungi,k__Fungi,k__Fungi,k__Fungi,k__Fungi,0.825730758,4a1145e49df01c352e0d842dc2e7ef3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
